,chambre,voyageur,lit,bain,Wifi,Cuisine,Lave,Chauffage,Parking,Perle,Note,Commentaire,Prix,sdb_partage,lit/chambre,bain/voy,vendeur_Particulier,vendeur_Professionnel,ville_Bordeaux,ville_Lille,ville_Lyon,ville_Marseille,ville_Montpellier,ville_Nantes,ville_Nice,ville_Paris,ville_Strasbourg,ville_Toulouse,logement_Hôtel/chambre hôte,logement_appartement,logement_autres,logement_bateau,logement_chambre partagée,logement_chambre privée,logement_château,logement_gîte à la ferme,logement_logement entier,logement_micro-maison
851,1,4,1,1.0,1,0,1,1,0,0,4.64,22,169,0,1.0,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
852,1,2,1,1.0,1,0,0,1,0,0,4.79,24,72,0,1.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853,1,2,1,1.0,1,1,0,1,0,0,4.44,99,69,0,1.0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
854,1,3,2,1.0,1,1,1,1,0,0,4.73,92,98,0,2.0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
855,1,4,2,1.0,1,1,0,1,0,0,4.82,91,86,0,2.0,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
856,1,2,1,1.0,1,1,1,1,0,0,4.88,78,78,0,1.0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
857,1,2,1,1.0,1,1,1,1,0,0,4.35,46,129,0,1.0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
858,1,3,1,1.0,1,1,0,0,0,0,0.0,0,103,0,1.0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
859,2,6,3,1.0,1,1,1,1,0,0,4.42,332,180,0,1.5,0.16666666666666666,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
860,1,4,2,1.0,1,1,1,1,0,0,4.94,64,210,0,2.0,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
861,1,3,1,1.0,1,1,0,1,0,0,4.89,302,99,0,1.0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
862,1,2,1,1.0,1,1,1,1,0,0,4.92,253,42,0,1.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
863,1,4,1,1.0,1,1,0,1,0,0,4.95,209,72,0,1.0,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
864,1,5,1,1.0,1,1,1,1,0,0,4.64,322,90,0,1.0,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
865,0,2,1,1.0,1,1,1,1,0,0,4.9,777,201,0,0.0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
866,0,2,1,1.0,1,1,1,1,0,0,4.99,74,68,0,0.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
867,0,2,1,1.0,1,1,1,1,0,0,4.67,24,65,0,0.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
869,1,2,1,1.0,1,1,1,1,0,0,4.87,200,63,1,1.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
870,0,2,1,1.0,1,1,0,1,0,0,5.0,3,113,0,0.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
871,1,2,1,4.0,1,1,1,1,0,0,4.61,181,32,0,1.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
872,1,2,1,1.0,1,1,0,1,0,0,4.84,69,63,1,1.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,3,6,4,1.5,1,1,1,1,0,0,4.66,299,161,0,1.3333333333333333,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
874,1,4,2,1.5,1,1,1,1,0,0,4.82,164,133,0,2.0,0.375,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875,1,4,2,1.0,1,1,1,1,0,0,4.57,223,115,0,2.0,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
876,1,5,3,1.0,1,1,1,1,0,0,5.0,9,148,0,3.0,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
877,1,2,1,1.0,1,1,0,1,0,0,4.74,78,50,1,1.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
878,1,2,1,1.0,1,1,0,1,0,0,0.0,0,150,0,1.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
879,0,2,1,1.0,1,1,0,1,0,0,0.0,0,53,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
880,1,2,1,1.0,1,1,1,1,0,0,4.94,16,74,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
881,1,2,1,1.0,1,0,0,1,0,1,4.51,249,120,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
882,1,2,2,1.0,1,1,1,1,0,0,4.75,122,158,0,2.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
883,1,2,1,1.0,1,0,0,1,0,0,4.12,229,72,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
884,0,2,1,1.0,0,1,1,0,0,0,0.0,0,65,0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
886,1,2,1,1.0,1,1,0,1,0,0,4.6,5,80,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
887,1,2,1,1.0,1,0,0,1,0,0,5.0,8,99,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
888,1,2,1,1.0,1,0,0,1,0,0,4.95,55,198,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
889,1,2,1,1.0,1,1,1,1,0,0,4.75,547,106,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
890,1,2,1,1.0,1,1,1,1,0,0,0.0,0,50,1,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
891,1,2,1,1.0,1,1,0,1,0,0,4.11,9,87,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
892,1,2,1,1.0,1,0,0,1,0,0,4.63,27,85,1,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
893,1,2,1,1.0,0,0,0,0,0,0,0.0,0,69,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
894,0,2,1,1.0,1,1,1,1,0,1,4.22,734,76,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
895,1,2,1,1.0,1,1,1,1,0,0,4.85,819,122,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
896,0,2,1,1.0,1,1,0,1,0,0,4.29,105,139,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
897,1,2,1,1.0,1,1,1,1,0,0,0.0,0,25,1,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
898,1,2,1,1.0,1,1,1,1,0,0,4.63,691,114,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
899,1,2,1,1.0,0,1,1,1,0,0,0.0,0,61,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
900,1,2,1,1.0,1,0,0,1,0,0,4.92,52,211,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
901,1,2,1,1.0,1,0,1,1,0,0,4.94,222,183,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
903,1,2,1,1.0,1,1,1,1,0,0,4.93,161,29,1,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
904,1,2,1,1.0,1,0,0,1,0,0,5.0,13,176,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
905,1,2,1,1.0,1,0,0,1,0,0,4.61,108,123,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
906,1,2,2,1.0,1,0,0,1,0,0,4.14,22,95,0,2.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
907,1,2,1,1.0,1,0,0,1,0,0,4.97,36,181,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
908,1,2,1,1.5,1,1,1,1,0,0,0.0,0,116,0,1.0,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
909,0,2,1,1.0,1,1,0,1,0,0,4.63,298,199,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
910,1,2,2,1.0,1,0,0,1,0,0,4.47,191,98,0,2.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
911,1,2,2,1.0,1,0,0,0,0,0,4.36,25,139,0,2.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
912,0,2,1,1.0,1,1,0,1,0,0,4.0,22,139,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
913,0,2,1,1.0,1,0,1,1,0,0,4.5,50,78,0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
914,1,3,1,1.0,1,1,1,1,0,0,3.25,4,92,0,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
915,1,2,1,1.0,1,0,0,1,0,0,5.0,15,182,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
916,2,4,2,1.0,1,1,1,1,0,0,4.69,144,248,0,1.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
917,1,4,3,1.0,1,1,0,1,0,0,4.72,53,146,0,3.0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
918,2,5,3,1.0,1,1,0,1,0,0,4.29,131,198,0,1.5,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
919,1,2,1,1.0,1,1,0,1,0,0,4.53,34,155,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
920,1,2,1,1.5,1,1,0,1,0,0,4.78,187,429,0,1.0,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
921,1,2,1,1.0,1,0,0,1,0,0,4.55,105,82,1,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
922,0,2,1,1.0,1,1,0,1,0,0,4.96,89,151,0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
923,0,2,1,1.0,1,1,0,1,0,0,0.0,0,129,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
924,1,2,1,1.0,1,0,0,1,0,0,4.45,139,97,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
925,1,2,2,1.0,1,0,0,1,0,0,4.15,26,179,0,2.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
926,1,4,1,1.0,1,1,0,1,0,0,4.76,271,229,0,1.0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
928,1,2,1,1.0,1,0,0,1,0,0,4.73,233,211,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
929,1,2,1,1.0,1,1,1,1,0,0,4.82,17,201,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
930,0,2,1,1.0,1,1,1,1,0,0,4.63,302,230,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
931,1,2,1,1.0,1,0,0,1,0,0,4.92,64,153,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
932,1,2,1,1.0,1,0,0,1,0,0,4.51,89,66,1,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
933,1,2,1,1.5,1,1,1,1,0,1,4.89,195,145,1,1.0,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
934,1,2,1,1.0,1,0,0,1,0,0,4.71,14,148,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
935,1,2,1,1.0,1,1,0,1,0,0,4.82,66,211,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
936,1,2,1,1.0,1,1,1,1,0,0,4.85,60,153,1,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
937,1,2,1,1.0,1,1,1,1,0,0,3.0,4,98,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
938,1,2,1,1.0,1,0,0,1,0,0,4.73,15,149,1,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
939,1,2,1,1.0,1,1,1,1,0,0,4.6,5,128,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
940,1,4,2,1.0,1,1,0,1,0,0,4.45,85,169,0,2.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
941,1,2,1,1.0,1,0,1,1,0,0,4.47,287,101,1,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
942,1,2,1,1.0,1,0,0,1,0,0,0.0,0,158,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
943,1,2,1,1.0,1,1,1,1,0,0,4.5,4,135,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
944,1,2,1,1.0,1,0,0,1,0,0,4.68,258,158,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
945,1,2,1,1.0,1,1,0,1,0,0,4.65,246,79,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
946,0,2,1,1.0,1,1,1,1,0,0,4.88,109,237,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
947,1,4,2,1.0,1,1,1,1,0,0,4.59,216,242,0,2.0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
948,1,2,1,1.0,1,1,1,1,0,0,4.8,512,130,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
949,1,2,1,1.0,1,0,0,1,0,0,0.0,0,256,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
950,1,4,2,1.0,1,1,1,1,0,0,4.11,88,152,0,2.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
952,0,2,1,1.0,1,1,1,1,0,0,4.8,15,116,0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
953,1,4,1,1.0,1,0,0,1,0,0,4.17,6,149,0,1.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
954,1,2,1,2.0,1,1,1,1,0,0,5.0,6,52,0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
955,1,2,1,1.0,1,0,0,1,0,0,4.81,36,113,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
956,1,2,1,1.0,1,1,0,1,0,0,5.0,4,122,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
957,1,2,1,1.0,1,1,1,1,0,0,0.0,0,127,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
958,1,3,1,1.0,0,1,1,0,0,0,4.9,10,140,0,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
959,1,4,2,1.0,1,1,0,1,0,0,4.91,173,166,0,2.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
960,1,2,1,1.0,1,1,0,1,0,0,4.74,35,158,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
961,1,2,1,1.0,0,0,0,1,0,1,0.0,0,137,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
962,0,2,1,1.0,1,1,0,1,0,0,0.0,0,157,0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
963,1,4,2,1.0,1,1,1,1,0,0,4.78,251,281,0,2.0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
964,1,2,1,1.0,1,0,0,0,0,0,3.64,11,164,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
966,1,4,2,1.0,1,1,0,1,0,0,4.81,42,176,0,2.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
968,1,4,2,1.0,1,1,0,1,0,0,4.35,134,198,0,2.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
969,1,2,1,1.0,1,1,0,1,0,0,4.88,24,136,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
970,1,2,1,1.0,1,1,1,1,0,0,4.5,4,181,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
971,0,4,2,1.0,1,1,0,1,0,0,4.53,419,157,0,0.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
972,1,2,1,1.0,1,0,0,1,0,0,4.79,14,99,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
973,0,3,2,1.0,1,1,1,1,0,0,4.81,134,99,0,0.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
974,1,4,2,1.0,1,1,1,1,0,0,4.75,255,175,0,2.0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
975,1,4,1,1.0,1,1,0,1,0,0,4.03,36,172,0,1.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
976,1,2,1,1.0,1,0,1,1,0,0,4.4,30,132,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
977,0,2,1,1.0,1,1,0,1,0,0,4.74,219,230,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
978,0,3,2,1.0,1,1,0,1,0,0,4.89,99,213,0,0.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
979,0,2,1,1.0,1,1,0,1,0,0,4.32,41,118,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
980,1,4,1,1.0,1,1,0,1,0,0,4.5,6,140,0,1.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
981,1,2,1,1.0,1,1,1,1,0,0,4.89,198,103,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
982,0,2,1,1.0,1,1,1,1,0,0,4.0,3,35,0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
984,1,2,1,1.0,1,1,1,1,0,0,4.3,181,163,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
985,1,2,1,1.0,1,1,0,1,0,0,4.38,89,217,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
986,0,2,1,1.0,1,1,0,1,0,0,4.65,271,238,0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
987,0,2,1,1.0,1,1,0,1,0,0,4.82,79,116,0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
988,2,4,5,1.0,1,1,0,1,0,0,4.37,62,189,0,2.5,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
989,1,4,2,1.0,1,1,1,1,0,0,4.97,147,206,0,2.0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
990,1,3,1,1.0,0,0,0,1,0,0,3.78,23,60,1,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
991,2,6,2,1.0,1,1,0,1,0,0,4.85,54,263,0,1.0,0.16666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
992,1,2,1,1.0,1,0,0,1,0,0,4.81,441,298,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
993,1,2,1,1.0,1,0,0,1,0,0,4.88,43,178,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
994,1,2,1,1.5,1,1,1,1,0,0,0.0,0,122,0,1.0,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
995,0,3,2,1.0,1,1,0,1,0,0,4.41,60,121,0,0.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
996,1,2,1,1.0,1,0,0,1,0,0,4.78,366,105,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
997,1,3,1,1.0,1,1,1,1,0,0,4.91,138,355,0,1.0,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
998,1,4,2,1.0,1,1,0,1,0,0,4.85,178,291,0,2.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
999,1,2,1,1.0,1,0,0,1,0,0,4.74,94,146,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1000,0,2,1,1.0,1,1,1,1,0,0,0.0,0,135,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1001,1,2,1,1.0,1,1,0,1,0,1,4.72,191,137,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1002,0,2,1,1.0,1,1,0,1,0,0,4.8,15,115,0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1003,2,6,3,2.0,1,1,1,1,0,0,4.94,100,910,0,1.5,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1004,1,2,2,1.0,1,0,0,1,0,0,4.77,134,178,0,2.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1005,1,2,1,1.0,1,0,1,1,0,0,4.44,32,131,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1006,1,2,1,1.0,1,0,0,1,0,0,4.62,119,79,1,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1007,0,2,1,1.0,1,1,0,1,0,0,3.95,20,110,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1009,1,2,1,1.0,1,0,0,1,0,0,4.71,28,117,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1010,1,4,2,1.0,1,1,0,1,0,0,4.3,83,179,0,2.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1011,1,2,1,1.0,1,1,1,0,0,0,0.0,0,67,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1012,1,2,1,1.0,1,0,0,1,0,0,3.95,21,143,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1013,1,4,1,1.0,1,1,0,1,0,0,4.67,6,113,0,1.0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1014,1,2,1,1.0,1,0,0,1,0,0,4.45,581,98,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1015,1,2,1,1.0,1,0,0,1,0,0,4.95,558,146,0,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1016,1,2,1,1.0,1,1,1,1,0,0,4.8,5,109,0,1.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1017,0,3,2,1.0,1,1,1,1,0,0,4.67,21,116,0,0.0,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
